ts,pair,signal,confidence,price,tp,sl,dry_run
2025-08-09T16:18:53.453362+00:00,BTC/USDT,SHORT,0.75,116767.3,116254.878571,117108.914286,True
2025-08-09T16:19:07.017343+00:00,ETH/USDT,SHORT,0.75,4218.21,4150.311429,4263.475714,True
2025-08-09T16:19:20.597915+00:00,SOL/USDT,SHORT,0.75,180.58,177.94,182.34,True
2025-08-09T16:19:43.025231+00:00,AVAX/USDT,SHORT,0.75,24.317,23.908464,24.589357,True
2025-08-09T16:19:55.890573+00:00,BNB/USDT,SHORT,0.75,807.8,799.914286,813.057143,True
2025-08-09T16:23:14.470945+00:00,SOL/USDT,SHORT,0.75,180.57,177.926786,182.332143,False
2025-08-09T16:23:34.314670+00:00,AVAX/USDT,SHORT,0.75,24.323,23.910714,24.597857,False
1755441187.5852854,order_filled,ETH/USDT:USDT,buy,0.01,4545.67,4522.94,4591.13,1549e926-78f3-4dd1-a21e-49945cc9a33f,,LIVE,
1755442355.0434046,order_placed,SOL/USDT:USDT,sell,0.2,193.94,194.91,192.0,fef61542-92f1-4ad4-9b2b-f09596e91c58,,LIVE,
1755442363.0538614,order_filled,SOL/USDT:USDT,sell,0.2,193.94,194.91,192.0,fef61542-92f1-4ad4-9b2b-f09596e91c58,,LIVE,
1755443235.095488,order_placed,AVAX/USDT:USDT,buy,2.0,25.103,24.977,25.354,0fdc513c-7c26-4b63-b607-99f4fb2218ee,,LIVE,
1755443243.1061516,order_filled,AVAX/USDT:USDT,buy,2.0,25.103,24.977,25.354,0fdc513c-7c26-4b63-b607-99f4fb2218ee,,LIVE,
1755445393.837484,order_placed,SOL/USDT:USDT,sell,0.2,194.95,195.92,193.0,eb73f82b-a7b5-467f-b34a-04a93ad33fda,,LIVE,
1755445401.8495345,order_filled,SOL/USDT:USDT,sell,0.2,194.95,195.92,193.0,eb73f82b-a7b5-467f-b34a-04a93ad33fda,,LIVE,
1755445494.9275577,order_placed,AVAX/USDT:USDT,sell,2.0,25.33,25.457,25.077,c8d37df1-862d-4545-b47d-36bb47b62999,,LIVE,
1755445502.9371705,order_filled,AVAX/USDT:USDT,sell,2.0,25.33,25.457,25.077,c8d37df1-862d-4545-b47d-36bb47b62999,,LIVE,
1755448739.020743,order_placed,BTC/USDT:USDT,buy,0.002,117958.4,117368.6,119138.0,94361b29-c6cb-415d-8d7d-ff6cbae6f664,,LIVE,
1755448748.3130553,order_filled,BTC/USDT:USDT,buy,0.002,117958.4,117368.6,119138.0,94361b29-c6cb-415d-8d7d-ff6cbae6f664,,LIVE,
1755448835.1442182,order_placed,ETH/USDT:USDT,buy,0.05,4526.73,4504.1,4572.0,39a2fd83-a3bd-4475-b57c-2238a4abbb88,,LIVE,
1755448844.0339267,order_filled,ETH/USDT:USDT,buy,0.05,4526.73,4504.1,4572.0,39a2fd83-a3bd-4475-b57c-2238a4abbb88,,LIVE,
1755448954.9933207,order_placed,AVAX/USDT:USDT,buy,6.5,25.103,24.977,25.354,8a17e6d8-4048-4d14-9b30-08c2331fe65f,,LIVE,
1755448963.8951056,order_filled,AVAX/USDT:USDT,buy,6.5,25.103,24.977,25.354,8a17e6d8-4048-4d14-9b30-08c2331fe65f,,LIVE,
1755449648.8772929,order_placed,ETH/USDT:USDT,sell,0.05,4506.68,4529.21,4461.61,c0eb60de-f5e2-4760-97ca-9944c38a1882,,LIVE,
1755449657.7735794,order_filled,ETH/USDT:USDT,sell,0.05,4506.68,4529.21,4461.61,c0eb60de-f5e2-4760-97ca-9944c38a1882,,LIVE,
1755449739.569358,order_placed,SOL/USDT:USDT,sell,0.9,193.1,194.07,191.17,1c066238-09bb-4896-adbf-d165b4f37364,,LIVE,
1755449748.4757106,order_filled,SOL/USDT:USDT,sell,0.9,193.1,194.07,191.17,1c066238-09bb-4896-adbf-d165b4f37364,,LIVE,
1755450255.6357207,order_placed,AVAX/USDT:USDT,sell,5.5,25.01,25.135,24.76,05fb982e-650d-4a7e-b9e7-0ee7e1adfc19,,LIVE,
1755450264.69482,order_filled,AVAX/USDT:USDT,sell,5.5,25.01,25.135,24.76,05fb982e-650d-4a7e-b9e7-0ee7e1adfc19,,LIVE,
1755451343.6042433,order_placed,BNB/USDT:USDT,buy,0.21,854.9,850.6,863.4,bcbe269b-b7c7-456f-ba26-84a7571098ee,,LIVE,
1755451353.370713,order_filled,BNB/USDT:USDT,buy,0.21,854.9,850.6,863.4,bcbe269b-b7c7-456f-ba26-84a7571098ee,,LIVE,
1755451733.2327204,order_placed,AVAX/USDT:USDT,sell,5.0,25.264,25.39,25.011,8acd61aa-5bdd-4539-b258-f3829ec78dab,,LIVE,
1755451742.1532388,order_filled,AVAX/USDT:USDT,sell,5.0,25.264,25.39,25.011,8acd61aa-5bdd-4539-b258-f3829ec78dab,,LIVE,
1755527957.30736,order_placed,AVAX/USDT:USDT,buy,5.8,23.539,23.421,23.774,87a0aa4e-f3ae-415d-ac9b-3593197dba65,,LIVE,
1755527966.1868234,order_filled,AVAX/USDT:USDT,buy,5.8,23.539,23.421,23.774,87a0aa4e-f3ae-415d-ac9b-3593197dba65,,LIVE,
1755540538.0179124,order_placed,AVAX/USDT:USDT,buy,5.7,23.598,23.48,23.834,64aa1e32-b6f1-4431-b061-52cf54d941f7,,LIVE,
1755540547.3840055,order_filled,AVAX/USDT:USDT,buy,5.7,23.598,23.48,23.834,64aa1e32-b6f1-4431-b061-52cf54d941f7,,LIVE,
1755543208.3478677,order_placed,BTC/USDT:USDT,buy,0.001,116539.7,115957.0,117705.1,ebea6d1f-9b17-42b9-b250-b2713d3476a9,,LIVE,
1755543217.2449956,order_filled,BTC/USDT:USDT,buy,0.001,116539.7,115957.0,117705.1,ebea6d1f-9b17-42b9-b250-b2713d3476a9,,LIVE,
1755543305.8412154,order_placed,ETH/USDT:USDT,buy,0.02,4367.46,4345.62,4411.13,8f5aa994-34f9-4c1b-8f23-84823da7c632,,LIVE,
1755543314.7297354,order_filled,ETH/USDT:USDT,buy,0.02,4367.46,4345.62,4411.13,8f5aa994-34f9-4c1b-8f23-84823da7c632,,LIVE,
